URL,Caption,Like Count,Comment Count,Labels
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72967606_179272379792491_4550613646076775057_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=71f6559c1f6f1a07b3aee8dcad183e45&oe=5E4D4DF6,"Photo by Ami Vitale @amivitale | Mary Lengees, one of the first female elephant keepers at Reteti Elephant Sanctuary in northern Kenya, caresses Suyian, the first resident. The dedicated keepers here provide round-the-clock care to the most vulnerable elephants to ensure the best outcomes, staying with them throughout the night. Mary is a trailblazer and an inspiration to me and to all who know her. She is one of the very first indigenous Samburu keepers in all of Africa. Although the idea of women working outside of the home is new here, the community has embraced the program. When the seven women keepers return to their homes, the people in their villages rush to them to hear news about the elephants in their care. \nFollow @amivitale and @r.e.s.c.u.e to get involved and support this crucial work.\n@conservationorg @thephotosociety @natgeoimagecollection #protectelephants #elephants #stoppoaching #kenya #worthmorealive\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.",508409,2945,"['Human', 'Tree', 'Adaptation', 'Plant', 'Rock', 'Art']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75272122_397780774495444_2565717468213518751_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=a2b756507b8c36c3414f7e20a7e2a5ef&oe=5E5794AA,"Photo by Michaela Skovranova @mishkusk | My underwater journey began at Shelly Beach in Sydney, Australia. I remember seeing a group of women swim by and playfully dive under the sea, encouraging each other as they explored and pushed their own boundaries. I feel like this gentle encouragement and playfulness is a beautiful part of womanhood and it’s something I continue to explore in my personal work. \n#women #nature #underwater #Sydney #Australia\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.",276146,658,"['Water', 'Underwater', 'Organism', 'Swimming', 'Photography', 'Sunlight', 'Sea', 'Recreation', 'Marine biology']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/73263682_872203339863572_8516149119806283568_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=ca795dc9b4b680ddf91af299fd6627d4&oe=5E4CA489,"Photo by Stephen Alvarez @salvarezphoto // Sponsored by @salesforce // In the Tennessee River Gorge the eastern hardwood forest is the basis of a complex ecosystem that flourishes in a rapidly urbanizing part of the United States. The land is protected by the Tennessee River Gorge Trust, the state of Tennessee, and the Tennessee Valley Authority. A mature forest like this also acts as an effective carbon sink. In 2017 the Tennessee River Gorge Trust placed 6,000 acres of its land in the carbon offset market, locking up over 225,000 metric tons of carbon. // According to the Intergovernmental Panel on Climate Change (IPCC) Special Report on Climate Change and Land, the loss of healthy forests is a key cause of climate change. In the lead-up to COP25, the next UN meeting on #climateaction, @unfoundation encourages you to spotlight solutions to climate change using the hashtag #EyeOnClimate.",244075,630,"['Nature', 'Sky', 'Natural landscape', 'Wilderness', 'Hill', 'Highland', 'Mountain', 'River', 'Reservoir', 'Fell']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/75208786_549074162521166_584471688399114781_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=a660268779694fb8304870d64693f5f5&oe=5E68DFF9,"Photo by Nora Lorek @noralorek | Lea Kadi, 67, can often be found selling coffee while seated in the shadow of her house. In South Sudan, she worked as a midwife for 35 years. Now, with a handful of customers in the neighborhood, she makes less than one dollar a week.\n\nThe civil war in South Sudan has displaced two million people. When refugees arrived to Uganda they carried their only possessions wrapped in milayas, embroidered sheets passed down for generations. Today in Bidibidi, the second largest refugee camp in the world, milayas are being sewn but there are few customers. Through the Milaya Project these women will be able to sell their art and transform their collectives into self-sufficient businesses. Follow @milayaproject for more information on how to support these women.\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.",176298,610,"['People', 'Tribal chief', 'Tribe', 'Human', 'Headgear', 'Stock photography', 'Art']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/71507792_125641711802355_9215614148308026008_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=e6ae83e90a0d0508ad1b51b35af92fe1&oe=5E82FEFB,"Photo by Karla Gachet @kchete77 | \nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For the next week, all of our posts and stories on @natgeo will be photographed by women, about women.\n\nOmentoke Omene, 26, and her one- month-old baby girl go into the field to plant plantain and cut down some smaller trees, leaving room for the yuca (manioc) to grow. They are Huaorani from the community of Noneno, located along the Shiripuno River in the Amazon rainforest. Women are more likely to take care of their crops to feed their family. #amazonwomen\n\nUse #NatGeoWomenofImpact to share how a woman in your life has empowered you.",206688,612,"['Green', 'Jungle', 'Natural environment', 'Pink', 'Botany', 'Rainforest', 'Organism', 'Terrestrial plant', 'Tree', 'Plant']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/73140174_155554155648935_5847373878243964657_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=93e6012fe1c5c92a008767c6e0611637&oe=5E84BB30,"Photo by Erika Larsen @erikalarsen888 | Alicia Garza photographed in Oakland, California, January 11, 2019. Alicia Garza is a civil rights activist, writer, and co-founded the Black Lives Matter movement. In anticipation of the 100th anniversary of the 19th amendment, National Geographic is highlighting what it means to be female. As part of that coverage we photographed luminaries from around the world.\n\nCheck out the link in our bio to learn about Nat Geo’s groundbreaking new book that showcases an incredible group of history-making women. #NatGeoWomenofImpact",244254,1525,"['Hair', 'White', 'Shoulder', 'Beauty', 'Skin', 'Hairstyle', 'Lady', 'Joint', 'Lip', 'Long hair']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75576677_2458423480878657_6279229537310216283_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=bdbb2fa3fde20a308c1ebbfff5b7611e&oe=5E544F39,"Photo by Cristina Mittermeier @Mitty | When this sperm whale, an old matriarch judging by the many scars in her body, started slowly swimming away, I found myself riding the strong current she created with her massive fluke. She knew I was right behind her, but she didn't seem to mind. More than once I thought about touching her, but as a wildlife photographer it's critical to pass through these moments as little more than a shadow. This is their world. So instead of giving in to my urge, I kept my distance and kept up with her slow swim for as long as I could, and then watched until she eventually disappeared into the warm waters off Dominica. Follow me @Mitty for more from my expeditions with @SeaLegacy that have changed me as an artist and a conservationist. #WhaleTail #SpermWhale #UnderwaterPhotography #ExtinctionEndsHere\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.",451024,1068,"['Water', 'White', 'Black-and-white', 'Monochrome photography', 'Leaf', 'Sky', 'Monochrome', 'Photography', 'Organism', 'Wave']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71349730_490108891837284_6373674862742316002_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=2d034e469f7da267ab97b55648aba7d1&oe=5E8481DD,"Photo by Katie Orlinsky @katieorlinsky | The Nalukataq, or blanket toss, is a celebratory Inupiat tradition originating from when hunters would get launched into the air on what was (and still is) a giant trampoline made out of seal skins in order to catch a glimpse of distant prey. This traditional blanket toss was held at Point Hope, Alaska’s annual whaling feast celebration in 2015. \nFor the people of Point Hope, nothing is more important than the bowhead whale. Their calendar year revolves around whaling, hunting, fishing, and gathering, a lifestyle Alaskans call subsistence, which is as much cultural tradition as dietary and economic necessity. This tradition is at risk as a result of climate change. Erosion and thawing permafrost are destroying ice cellars that store the meat while at the same time eating up the landscape, making travel and hunting increasingly dangerous on the fragile, shifting ground.\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.",155210,367,"['Sky', 'Crowd', 'Cloud', 'Jumping', 'Fun', 'Flip (acrobatic)', 'Tree', 'Recreation', 'Photography', 'Happy']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/67800784_368554297169329_4222732735020156742_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=fda5461c03ef6fda3fab066fa3209ccb&oe=5E4F9B7F,"Photo by Steve Winter @stevewinterphoto | It’s Global Tiger Day! Tigers are the most endangered and the largest of the big cats. There may be fewer than 3,600 individuals left in the wild. Scientists believe breeding populations occur in only eight countries, with 40 population strongholds across Asia. My tiger work for @natgeo magazine over the past 20 years has taken me to document them in places as wild as Kaziranga National Park in India and northern Sumatra in Indonesia. I see the same threats facing this iconic species: habitat loss, deforestation, and poaching for an increasing body-part trade in China, Laos, and Vietnam. When the demand for parts from wild and captive tigers stops, so too will the poaching of this beautiful cat.\nThe homes of the tiger and other big cat species are vitally important to all life on Earth—including us as humans. Forest’s provide up to 50 percent of the oxygen we need to breathe. Grasslands, forests, and mountains provide 75 percent of all freshwater on the planet. Two things that are vital to our existence. So if we can save big cats, we can help save ourselves.\nCheck out our Nat Geo tiger book: ""Tigers Forever,” written by my wife, Sharon Guynup, who is a @natgeo writer and NG Explorer.",1072135,4557,"['Tiger', 'Wildlife', 'Mammal', 'Vertebrate', 'Terrestrial animal', 'Bengal tiger', 'Whiskers', 'Siberian tiger', 'Felidae', 'Snout']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/66333537_2353590301627257_3626190227349417402_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=be6b6671037851e948c48326299e24b6&oe=5E8ADFF3,"Photo by Ami Vitale @amivitale | Giraffe browse in Okongwe area of northwest Namibia. The area is one of the driest on Earth, with an average of just 50 milliliters of water per year. Giraffe are water ""independent"" here, getting water from the leaves they browse. Learn more, including how to help protect these incredible creatures, by following @amivitale @giraffe_conservation and @sdzsafaripark.\n@thephotosociety @natgeoimagecollection #giraffe #namibia #safegiraffe #dontletthemdisappear",424799,1007,"['Wildlife', 'Giraffe', 'Terrestrial animal', 'Giraffidae', 'Sky', 'Nature reserve', 'Savanna', 'Silhouette', 'Tree', 'Adaptation']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/66788947_1646049642195552_2130477112757200081_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=7e82e8e8555f7c07a70d7f51496fa799&oe=5E5953B2,"Photo by Muhammed Muheisen @mmuheisen | People pose for a picture by the ""Umbrellas"" sculpture by George Zongolopoulos, on the seafront of the Greek city of Thessaloniki. For more photos and videos from different parts of the world, follow me @mmuheisen and @mmuheisenpublic #muhammedmuheisen #Thessaloniki #Greece",434927,1316,"['Sky', 'Water', 'Horizon', 'Architecture', 'Tree', 'Sculpture', 'Cloud', 'Sea', 'Art', 'Vacation']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/67290988_810067972724618_7492948488976780898_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=ba35394eaaeff38a29240ef9a621d325&oe=5E699C2F,"Photo by Ira Block @irablockphoto | A young eagle hunter with his golden eagle. The 4,000-year-old sport of hunting with eagles still exists today in the Kazakh region of western Mongolia, Buyan-Ölgii Province, where there are close to 100 hunters—some of them women. Red or corsac fox are the most common animals hunted by these female golden eagles, usually in the winter when the eagles can spot their prey easily in the snow. The hunters talk and sing to the eagles to imprint their voices on them, and after a number of years the eagles are set free into the wild. Hunting with eagles comes from the sport of falconry, which is practiced worldwide. #followme @irablockphoto for more images from the world.  #eagle #eaglehunters #mongolia #irablock",637255,2206,"['Bird', 'Vertebrate', 'Golden eagle', 'Bird of prey', 'Accipitriformes', 'Beak', 'Eagle', 'Hawk', 'Falcon', 'Accipitridae']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/64520296_586535508539380_9005977236612171722_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=a0592967a2a9cf6084011ac7613ec73c&oe=5E53BC41,"Photo by David Chancellor @chancellordavid | A Samburu bride leaves her mother's house to move to her husband's village, in northern Kenya. Tradition dictates that during the journey she must not look back. A Samburu legend tells of a young bride who was about to leave her family’s house. Her father gave precise instructions, including not to look back, but the girl was so sad she could not resist a last glance at the home where she had grown up. During the night, the god Nkai, furious with the disobedient girl, decided to punish her. Her body began to swell until it broke through the hut roof, finally turning into a majestic elephant. The Samburu believe that all elephants descend from this girl, and that elephants and the Samburu have blood ties. It's believed that if elephants find a dead man, they place bundles of grass or branches on his grave, and similarly if a Samburu finds a dead elephant, he takes a bundle of green grass, spits on it, and rolls it inside the skull cavity. It's considered a sign of respect and a blessing: the grass is a symbol of peace, and the spit equates to rain, a divine gift in this arid region. It’s traditions like this that we must take time to learn and understand their significance. It’s vital that as we engage with communities, we understand their beliefs. \nIn my experience, allowing these communities to share in the financial benefits generated by the presence of wildlife on their lands is key if we are to succeed at all in conserving the planet's wildlife and ecosystems. Follow me @chancellordavid to see more #withbutterfliesandwarriors #northernkenya #kenya",251123,994,"['Temple', 'Tradition']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/67258712_2564881206866875_3364250839304607170_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=e8758932ade71bd8064d3694bc362796&oe=5E52E9CA,"Photo by Diana Markosian @markosian | Finding a scene reminiscent of the ""Sound of Music"" in an open field in Chechnya. #chechnya",459407,1963,"['Mountainous landforms', 'Mountain', 'Highland', 'Spring', 'Photography', 'Stock photography', 'Landscape', 'Plant', 'Fell', 'Mountain range']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/66115958_1323163311183552_8602803129657812352_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=a7db4ecacd843f53bb58d215018af9b8&oe=5E6FC405,"Photo by Jasper Doest @jasperdoest | A beaver approaches my boat as I silently wait near its lodge at the end of a sunny day in National Park De Biesbosch. The beaver population reached extinction in the Netherlands in 1826, but after a successful reintroduction program, there is now a growing population of 300 to 400 animals within the park. National Park De Biesbosch is a unique freshwater tidal region that arose from the eternal struggle between man and water. Over the years it developed into one of the richest new wildernesses in Western Europe, where one can find kingfishers and even top predators like the osprey and the white-tailed eagle. Follow @jasperdoest for more images of the wonders of nature and the human-wildlife relationship. #beaver #biesbosch #nederland",287404,790,"['Beaver', 'Wood', 'Close-up', 'Rodent', 'Whiskers', 'Wildlife']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/66435216_448269819059567_4137104452279403926_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=2c618fab252371d67484348fc7bf9366&oe=5E864A6A,"Photo by Michael Yamashita @yamashitaphoto | Heedless of the snow, a sea of monks at Labrang Monastery awaits the start of morning prayers. #Gansu #China #Tibetan #Buddhism",366503,1248,"['Crowd', 'People', 'Audience', 'Event', 'Fan', 'Team', 'Pattern']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/66717402_575828212947443_613945732243090179_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=f8fd8f53eee84665fec91e118a10f917&oe=5E4DDBA1,"Photo by Jimmy Chin @jimmychin | A welcome respite from stormy seas at latitude 61' N, longitude 56' W in the Labrador Sea off western Greenland. For more images of ocean adventures around the world, follow @jimmychin",849274,2345,"['Sky', 'Horizon', 'Water', 'Sea', 'Ocean', 'Black', 'Nature', 'Cloud', 'Wave', 'Natural landscape']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/67085524_2422822071322605_7780306100831441445_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=3b49d145716ae0b92597f0204d83796c&oe=5E84D6A4,"Photo by Thomas Peschak @thomaspeschak | The climate and oceanography of the Galápagos is incredibly complex and contrasting. The ocean surrounding the western islands is so cold that warm-water species like green sea turtles leave the sea to bask on beaches to heat up. At the same time the air temperatures are stifling hot, and this ""well insulated""  sea lion has to venture into the water to cool off.  For more unusual wildlife encounters in the islands follow @thomaspeschak",538972,1870,"['Vertebrate', 'Olive ridley sea turtle', 'Sea turtle', 'Green sea turtle', 'Turtle', ""Kemp's ridley sea turtle"", 'Loggerhead sea turtle', 'Tortoise', 'Reptile', 'Hawksbill sea turtle']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/66276089_331615571047337_7964271299346708592_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=d2fc72cea3ea7ec53a865b3762ca3df9&oe=5E5443B9,"Photo by Keith Ladzinski @ladzinski | Stormy skies create an ominous mood over one of the great natural wonders of the world, #IguazuFalls. Photographed on the Argentina side, this iconic waterfall is comprised of 275 falls and is the dividing border between Brazil and Argentina.",644930,2241,"['Water', 'Sky', 'River', 'Wind', 'Rapid', 'Watercourse', 'Landscape', 'Wildlife', 'Sea', 'Waterfall']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/66199978_340165306934928_5664652282378629505_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=feb777d1c01ecbda780c2bc0f4c32bc4&oe=5E55E9DD,"Photo by Drew Rush @drewtrush | Did you know that a full grown set of antlers on a bull elk can weigh up to 40 lbs.? To learn more interesting facts about wildlife and wild places, follow along with photographer @drewtrush. \n#wild #elk #sunrise #beauty #nature",482561,1213,"['Elk', 'Deer', 'Wildlife', 'Atmospheric phenomenon', 'Antler', 'Morning', 'Sky', 'Horn', 'Stock photography', 'Silhouette']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/67115449_2214922861952325_9001848951339254506_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=7fa21739f7ccb00697d4814f895ff40f&oe=5E541C82,"Photo by Ed Kashi @edkashi | May 2006: A scene from daily life in Finima, a small fishing village next to a Mobil Exxon gas facility. It's a community of displaced people on Bonny Island, in Nigeria’s oil-rich Niger Delta. This community had been relocated because of the rapid growth of the Nigerian LNG, a liquified natural gas plant on the island. None of the locals were given work with any of the gas and oil facilities on the island, which caused widespread resentment and frustration.",250126,1317,"['Sky', 'Cloud', 'Screenshot', 'Sand', 'World', 'Games', 'City']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/66042084_658042844710414_7609058327776300276_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=2ed7dcb433c975981797a527585d069b&oe=5E875EDE,"Photo by Brian Skerry @brianskerry | A pair of spotted dolphins play over a sandy ocean floor in the tropical waters of The Bahamas. With the largest brains relative to body size after humans, dolphins are highly intelligent. Game play during socialization is one of the ways researchers measure their cognitive abilities. To see more photos of ocean creatures, follow @BrianSkerry. #dolphins #bahamas #animalminds #animalgames",391831,965,"['Vertebrate', 'Dolphin', 'Bottlenose dolphin', 'Marine mammal', 'Common bottlenose dolphin', 'Short-beaked common dolphin', 'Cetacea', 'Spinner dolphin', 'Stenella', 'Fin']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/67270408_2805663969447028_5276363486866471862_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=c608f643d012b12fef8686bce9ee204c&oe=5E4C93A4,"Photo by Juan Arredondo @juanarre | As the sun sets and a storm slowly approaches, families enjoy the afternoon on the central square in the town of Carmen de Bolivar, Colombia. For more photos and videos from different parts of the world, follow me @juanarre  #carmendebolivar #montesdemaria #Colombia",212920,426,"['Sky', 'Town', 'Evening', 'Town square', 'City', 'Night', 'Cloud', 'Public space', 'Dusk', 'Human settlement']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/66224635_930889790593647_5504630722239488019_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=6d9163b725779851ef2a5b62bbefc6e0&oe=5E592157,"Photo by Ami Vitale @amivitale | A tower of reticulated giraffes seek shelter under trees in the shrubby landscape of the 850,000-acre Namunyak Wildlife Conservancy, in northern Kenya. A distinguishing feature of the reticulated giraffe is its coat: brown-orange patches clearly defined by a network of thick and striking white lines. \nGiraffes, unfortunately, are in trouble. Giraffe populations have dropped have dropped 30 percent in three decades, plummeting from approximately 155,000 in the late 1980s to about 110,000 today. Reticulated giraffe number fewer than 16,000. The decline is thought to be caused by habitat loss and fragmentation and poaching, but with the lack of long-term conservation efforts in the past, it's hard to know exactly. \nLearn more, including how to help, by following @amivitale @sdzsafaripark @r.e.s.c.u.e and @giraffe_conservation \n@thephotosociety @natgeoimagecollection #protectgiraffes #DontLetThemDisappear #giraffe #savegiraffes #kenya",467110,1896,"['Giraffe', 'Giraffidae', 'Wildlife', 'Vegetation', 'Tree', 'Nature reserve', 'Savanna', 'Branch', 'Grass family', 'Plant community']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/66647430_653815025118775_4511940619536983886_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=9f78cd56d9f3fed9b9c4558f6d8baa45&oe=5E56F353,"Photo by Babak Tafreshi @babaktafreshi | A spectacular winter night in southeast Iceland, as a storm-level aurora danced in the sky. I did a quick two-second exposure to freeze the fast-moving patterns, and the sky was so brightly lit by aurora that even this limited exposure was enough to reveal this glacial lagoon and an ice-covered volcano in Vatnajokull National Park. This immense wilderness covers 14 percent of Iceland, making it Europe’s second largest national park. Recently UNESCO recognized the park as a World Heritage site along with 28 other new sites for 2019. \u2063Explore more of The World at Night photography with me @babaktafreshi. #vatnajökull #glacier #aurora #northernlights #worldheritage",719441,3331,"['Aurora', 'Sky', 'Nature', 'Green', 'Natural landscape', 'Atmosphere', 'Landscape', 'Space', 'Geological phenomenon', 'Tundra']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/66412917_400759827456248_5731917320382994114_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=bd31b5bb948312e4e1c502ffb30defc0&oe=5E89470B,"Photo by Pete McBride @pedromcbride | Each year 13 billion gallons of snowmelt water—supplying 7 percent of Denver’s needs—flows into or around the treatment ponds above the Blue and Eagle River tributaries (for the Colorado River) and the Arkansas River Valley. The Climax open-pit mine near Leadville, Colorado, extracts molybdenum and has released “spikes” of molybdenum at levels up to 14 times higher than the state limit into the watershed. Climax has requested multiple extensions for the temporary lifting of those health limits, and water-quality scientists hope the mine will use the extension time to stop the molybdenum pollution spikes. The constant push and pull serves as a reminder of the fragile balance between mineral extraction and clean water in the Colorado River Basin. To see more on freshwater, follow @pedromcbride. #coloradoriver #water #mining #naturalresources #petemcbride",231790,709,"['Mountainous landforms', 'Mountain', 'Mountain range', 'Ridge', 'Natural landscape', 'Geological phenomenon', 'Highland', 'Summit', 'Cirque', 'Alps']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/66479206_148823789541904_849676910669233404_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=89b9554fe392e1502571c8cb58b61a7a&oe=5E6A0BFF,"Photo by Ismail Ferdous @ismailferdous | A young girl in Khilgaon, a neighborhood in Dhaka, poses for a portrait before going to a mosque to learn the Quran.",232920,1296,"['Standing', 'Human', 'Darkness', 'Child', 'Photography', 'Stock photography', 'Black-and-white', 'Tints and shades', 'Street']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/67116423_2843855935643028_7820456244076674279_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=bbb1515931781f3a9106c310ded7cea8&oe=5E6B172F,"Photo by Drew Rush @drewtrush | Bull elk pause during a sparring match at sunrise in Wyoming. During the summer, bulls (males) hang out together in groups, eventually dispersing to look for cows (females) as the breeding season kicks into high gear in the fall. To learn more about these amazing animals, follow along with photographer @drewtrush in the heart of the American West. #elk #animals #wild #sunrise",455725,1078,"['Mammal', 'Vertebrate', 'Wildlife', 'Elk', 'Antler', 'Deer', 'Horn', 'Reindeer', 'Herd', 'Terrestrial animal']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/66841667_427762547822291_2168478240989279026_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=81891853caf2d9941ef750554fafe47d&oe=5E590AAC,"Photo by Pete McBride @pedromcbride | The wake of nature’s work: The humbling power of an avalanche leaves an old aspen forest brushed over and rooted like toothpicks. After roughly two decades of drought in the Colorado River Basin, the record snowpack was welcome, but it didn’t depart quietly. This past winter saw one of the most extreme avalanche cycles in Colorado's history, thanks to an unsteady snowpack followed by heavy storms. For more on natural phenomena, follow @pedromcbride. #avalanche #nature #mountains #aerial #petemcbride",251651,580,"['Green', 'Grass', 'Grass family', 'Plant', 'Tree', 'Rock']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/67494598_624748224687132_9064769601571299922_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=c73c7c4129381a56e529ebb310627529&oe=5E88EA3E,"Photo by Brian Skerry @brianskerry | A blue shark with a red-colored parasitic copepod lodged in its dorsal fin (a tiny hitchhiker) cruises in the Gulf of Maine. A pelagic animal living in the open sea, blue sharks have been sculpted by nature to move like undersea aircraft, with slender, fuselage-like bodies and long winglike pectoral fins. Like all species of sharks, their numbers are in decline due to overfishing and shark finning.\nFor more ocean wildlife photos follow @BrianSkerry  #sharks #gulfofmaine #sharkfinning",306939,882,"['Blue', 'Electric blue', 'Space']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65299130_174314870266275_5450084674700144088_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=6c28da95dc192b757cf529ee22394944&oe=5E6DA85E,"Photo by Michael Christopher Brown @michaelchristopherbrown | Young girls take a break on the grass runway on the tiny island of Kili, Marshall Islands. In March 1946 all 167 residents of a small island on a remote Pacific atoll packed up their belongings and left their homes. They were assured it would be for a short period, during which the United States government would carry out a series of nuclear tests. Seventy years later, most surviving Bikini islanders have yet to set foot on the island paradise from which they were evacuated. Those surviving Bikinians and their descendants live scattered among the other Marshall Islands in Micronesia, some on Majuro, the capital, some on Ejit and Kwajalein, and many on Kili, where they eke out a living producing copra, farming what little land is available, and fishing where and when it is safe to do so. For more follow @michaelchristopherbrown.",249790,702,"['People in nature', 'Sky', 'Grass', 'Photograph', 'Beauty', 'Natural landscape', 'Friendship', 'Happy', 'Cloud', 'Fun']"
