URL,Caption,Like Count,Comment Count
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70493363_570318600173538_2194469172221609997_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=144f6c2a471f23a994368b110415767e&oe=5E81FF62,"Photo by Anastasia Taylor-Lind @anastasiatl | The last time Marina Korneeva heard about her home, it was being used by the army as an improvised morgue. Corpses were stored inside without refrigeration. Marina, 37, works as a pharmacist. She has a husband and a ten-year-old son. Shortly before the war, they built a beautiful family house in Marinka, a suburb of the regional capital Donetsk. When Donetsk was taken over by separatist forces, Marina’s neighborhood became the front line. It’s been five years since then, and the family still has no access to the house, even just to take a look. Soldiers at the checkpoint in the middle of their street will not let them through.\nCondolences aside, this situation leaves Marina with no chance of compensation. The Ukrainian state and international humanitarian organizations operating in the area both rely on the same procedure: a destroyed housing site first must be inspected by a special commission. No access to the site, no aid. Ironically, this approach excludes precisely those who suffered most by losing any chance to return home. In the government-controlled part of the Donetsk region alone, over a thousand apartment buildings and 12,000 private houses were damaged or destroyed during the war. Half of them remain unrepaired, and their inhabitants are at best displaced like Marina, at worst, homeless. \nWords by Alisa Sopova, from the series #5Kfromthefrontline, an ongoing project about the everyday consequences of the war in eastern Ukraine.",188144,961
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70247275_754665454982045_6529984955807894965_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=cead05a715646d8a62cd0f5e72b68eaa&oe=5E67C281,"Photo by Trevor Frost @tbfrost | An 11-foot king cobra, the longest venomous snake in the world, finishes his meal: a large Indian rat snake. And, yes, he ate it like spaghetti! The scientific name for the king cobra is Ophiophagus hannah. Ophiophagus means snake eater in Greek, which is appropriate because king cobras predominately eat other snakes, even venomous species. And while king cobras may indeed look like cobras with their distinct hoods, they are actually not in the cobra genus, Naja. At the moment I'd have to say this snake is the most impressive I've seen in the year I've been photographing snakes with Paul Rosolie. \nTo see more from my time with this king cobra, I'm @tbfrost",867047,4401
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/70493360_142206030384389_749279289829051501_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=6c26f717d8dec9c19db0269081c95d69&oe=5E66ABE2,"Photo by Jimmy Chin @jimmychin | Yosemite National Park:  A rare bird’s-eye view of El Capitan and Half Dome. For more images of wild landscapes around the world, follow @jimmychin",558195,1503
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/70506189_138362024196622_8316699742293096084_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=616efdc57b912323c995384db9d27de5&oe=5E57F8E7,"Photo by @jimrichardsonng // Sponsored by @IndigoAg // Piloting her 16-row combine with GPS-guided precision, farmer Annie Dee brought in her 2019 corn harvest when I visited her Alabama farm last month. Mankind’s autumn harvest rituals have become huge technological spectacles as we struggle to feed our burgeoning world population. Just as important—but harder to see—is what Annie is doing with her soil: She’s using no-till agriculture. By reducing tillage (not plowing and leaving crop residue in place), she can actually help in capturing carbon from the atmosphere and sequestering it in the soil. For a long time, world agriculture has been depleting soil carbon and releasing it into the atmosphere. Reversing that trend, especially on large-scale farms like Annie’s, could be a big win all around. // @IndigoAg is unlocking agriculture’s potential to help reverse climate change. That’s the vision behind the Terraton Initiative, a global movement with the goal of using regenerative farming practices to take one trillion tons of carbon dioxide from the atmosphere. Follow @Terraton to see the progress.",206575,662
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73311742_161700391577068_7450345987904470573_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=b1d98f8d9cb1f7e5dbdbe5eec8e5b467&oe=5E6C90FF,"Photo by Cristina Mittermeier @mitty | A friend told me she can't grasp which part of the animal she's looking at in a  picture like this. Sometimes I take for granted the things I know—and I fail to explain them to those that might be seeing an animal for the first time! What we see here are four humpback whales feeding together. Their mouths are open and their throat pleats distended to accommodate the large volume of water they must displace in order to filter fish and krill through their baleen. It is an incredible spectacle to watch when these large animals emerge from the water with such force. I can only imagine what goes on underwater, but it must be amazing. Humpback whales were almost completely wiped out by whaling. They made a fabulous comeback when they received protection by mechanisms such as the Endangered Species Act, a crucial piece of legislation that has recently become endangered itself. Follow me @mitty and @SeaLegacy if you want to make a difference in the life of endangered species. #TurningTheTide #ExtinctionEndsHere #Expedition #ESA",548635,1727
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71096156_419471118965293_5235955666764886262_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=c24e611a7be2347f1a7a17cfd065c9e3&oe=5E6E38E7,"Photo by Luca Locatelli @lucalocatelliphoto | The Amazon rainforest has been subject to extreme fires in recent weeks. Slash-and-burn is often used to clear the land for farming or ranching—nearly all fires can be attributed either to humans or exceptionally dry land, caused by climate change. This creates a vicious cycle, as burning trees means losing the most effective way to capture carbon from the atmosphere while emitting an enormous amount of CO2. \nThis picture, in the heart of the Amazon, is for me a reminder of how we should join forces and find solutions to survive on our planet sustainably. The Amazon rainforest is a place that most inspired me at the beginning of my career today I think it should inspire everyone to take a step in the right direction, toward taking care of our fragile environment. To discover more stories about our environment and the innovative solutions we are putting into work to save it, please follow me at @lucalocatelliphoto\n#lucalocatelliphoto #forest #fire #climatechange #environment",314105,709
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/62226500_1048870471973285_557502184601468353_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=2b8d0354a780b2abd877b303750b262c&oe=5E4B2F23,"Photo by Pete Muller @pete_k_muller | Sun chases the morning mist in the fields of Kamuyu, in western Kenya. Savanna landscapes and the animals that live there tend to dominate the popular imagination of Kenya. But the country is profoundly varied. I feel most at home in the green, rolling hills that provide most of Kenya’s agricultural bounty. I relish opportunities to escape the bustle of Nairobi and take in the slow, peaceful start of rural mornings. Each form of life has its challenges, but I cannot help but note the broad sense of contentment often present in peaceful, productive rural communities.",339008,890
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60732214_453679211872496_7081350252286501968_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=9a73753f164501fefe1845a9b43d1874&oe=5E6A1F2B,"Photo by Matthieu Paley @paleyphoto | Mongolia’s capital, Ulaanbaatar, has grown rapidly and in an unplanned way in recent years, as nomadic herders have left the countryside and settled on the city's outskirts, in districts such as Dari Ekh. Living in gers (yurts) or simple houses, they use coal stoves for both heating and cooking. Ulaanbaatar’s air is one the world’s most polluted, especially during the cold winter months. This image is part of a story I recently shot for @natgeo. Please visit my profile @paleyphoto for more. #climatechange #airpollution #mongolia #ulaanbaatar",520707,1550
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/61718882_2314701312137665_1255398793025138741_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=68b7c1fe031c04d3367ca0bc971c5254&oe=5E5379D0,"Photo by Ivan Kashinsky @ivankphoto | A matilija poppy, native to California and northern Mexico, blooms on a cliff overlooking Topanga Canyon, near Los Angeles. Locals refer to it as the “fried egg flower.”",632250,2296
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/61145391_2358147741132437_1869338268149780690_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=b7e4e6daaeb878218d67f7c420e2749f&oe=5E50D4D4,"Photo by Joel Sartore @joelsartore | A Galápagos sea lion waits for a handout at a fish market in Puerto Ayora, in Galápagos, Ecuador. While part of the “eared seal” family, these sea lions are not “true” seals—they are able to rotate their hind flippers, allowing them to “walk” on land more than just “flop” like seals. Indeed, this species can actually gallop across land, reaching speeds exceeding that of a running person on rocky terrain! To see another sea lion species featured in the Photo Ark, follow me, @joelsartore. #sealion #galapagos #Ecuador #earedseal #photoark",357378,1734
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60478917_117894372782665_3358291992708611435_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=411ac263b74661d13dc7b5cbff9dd73d&oe=5E584947,"Photo by David Guttenfelder @dguttenfelder | Yellowstone National Park wolf research project biologist Doug Smith walks from a chopper through the snow to a sedated wolf from the Mollie Pack in Yellowstone's Pelican Valley during a wolf capture. Before the wolf awakens, the biologists gave the wolf a quick physical exam and fit it with a radio collar. Wolves are now thriving in Yellowstone, but researchers monitor them closely. \nIn 2014-15, I had one of the greatest adventures of my life, photographing Yellowstone National Park, its wildlife, and the surrounding communities to mark the 100 year anniversary of the creation of the U.S. national park service. \nPlease follow me, @dguttenfelder, for more photos of our protected lands and of the people and animals who coexist in and around them.",1001828,3725
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/61534555_2346445712257485_1234878732972494048_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=60fa9522337d9d6543a82a38f7dfe5b6&oe=5E841846,"Photo by Sara Hylton @sarahyltonphoto | Children play along the US-Mexico border in San Benito, Texas. I spent much of 2017 working on a project in the Rio Grande Valley looking at maternal health and the politics of women's bodies. Moments like these provided some much needed levity. For more stories on migration follow me @sarahyltonphoto",166639,352
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/62271612_2164691227155378_4668563482742362298_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=125491e46731d1a7d65cd5cbfd6e9ee8&oe=5E7119B7,"Photo by Dina Litovsky @dina_litovsky | An Amish woman on a hoverboard crosses a street with her children in Pinecraft, Sarasota, Florida. For many decades, Amish and Mennonite families from around the U.S. have been taking winter vacations in Pinecraft, a small neighborhood in Sarasota. The strict rules of Anabaptist life are temporarily relaxed as hard work is replaced by leisure and recreational activities.\nFor more images from this series, follow me @dina_litovsky",473115,3533
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/62232397_136328707550695_6299029711020093927_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=2e2eef05032c4f839b86e405a0c413f9&oe=5E4F539D,"Photo by Nichole Sobecki @nicholesobecki | Kavugho Mukoni Romelie, 16, is treated for Ebola in a biosecure CUBE at the Alliance for International Medical Action center in Beni, Democratic Republic of the Congo. Kavugho and I met at a dangerous and unpredictable moment in her treatment, so it was with joy and relief that I later learned that not only did she survive but that she has returned to the treatment center as a ""guarde malade.” Ebola survivors are no longer susceptible to the virus, so many like Kavugho are now working with their communities to dispel widespread rumors and care for patients and lone children. To learn more about the ongoing Ebola outbreak — already the second largest in history, and the first in an active war zone — take a look at our story “Life amid an Ebola outbreak: Combating mistrust—and saving lives” @nicholesobecki #ebola #drc #health #survivor",183894,511
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/61034542_113770019874341_5543913843127962524_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=698a8c066346dce244aeb0f2e80632ba&oe=5E6F86F9,"Photo by Daniella Zalcman @dzalcman | Today marks the 75th anniversary of D-Day, or the Allied invasion of Normandy during World War II. Every year, WWII veterans and their descendants flock to these beaches to commemorate the largest seaborne invasion in history, and to honor the estimated 10,000 troops who died. There is also a deeply dedicated community of World War II reenactors who visit every year to participate in living history displays and live battle reenactments. Here, Italian reenactor Pierantonio Farina (in his impression of a U.S. Army war correspondent) sets up a photo on Omaha Beach on June 6, 2014, 70 years after the D-Day landings. #ww2 #sundaysoldiers",334863,922
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/61995895_141228423606932_5242836795096365255_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=75d0a2dbd936fbd90f153f44e2b9e6ba&oe=5E4F2954,"Photo by Michael Christopher Brown @michaelchristopherbrown | A young boy stops to eat an orange at Coronation Market in Kingston, Jamaica. A lively place that is known as the biggest market in the English-speaking Caribbean, Coronation is at the heart of Kingston commerce.",202991,797
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/61102810_890055014664125_5335741027295365462_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=2879b6a1395f60edd1e8448365e9c4aa&oe=5E4EECA5,"Photo by Ami Vitale @amivitale | A boy walks home in the rain from Nano Oya railway station in the Central Province of Sri Lanka. The railway was initially built to transport coffee and tea from the hill country to Colombo, but with time and population growth, passenger traffic increased to become the main source of revenue. I had the privilege of working in Sri Lanka for @natgeo as we looked at the memory of the civil war that ended in 2009. \n@natgeoimagecollection @thephotosociety #srilanka #prayforsrilanka #staystrongsrilanka",327560,804
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60979533_497041360854882_5852984543679547183_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=788898d20420160e3a2f07d52681667f&oe=5E8835FA,"Photo by Nichole Sobecki @nicholesobecki | I was driving to Mareero, a smuggling hub in Somalia's semiautonomous region of Puntland, when distant human forms began to emerge from the dusty, hazy horizon. Somali and Ethiopian migrants were walking to caves, where they will wait for dhow boats to carry them on the perilous journey across the Gulf of Aden to Yemen, and eventually to Saudi Arabia and the Gulf states. By amplifying sudden disasters like storms and floods along with slower-moving crises like drought and desertification, our warming planet is driving human migration and becoming one of the world’s most destabilizing forces. On this World Environment Day, I hope we can both celebrate our deep connections to the natural world and also remember the ways in which its increasing fragility is pushing millions of people from their homes. For more on the vital and fraught relationship between humans and our planet follow me at @nicholesobecki #climatemigration #somalia #environment #WorldEnvironmentDay",165611,332
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60185029_442980686254639_8001294368461443394_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=99b7af2b1429050cde8a954e4fe2edec&oe=5E55F780,"Photo by Enric Sala @enricsala | Kelp forests capture massive amounts of CO2 from the atmosphere, but as ocean waters warm, they are on average 3x less effective at absorbing carbon. At @insidenatgeo through our Last Wild Places initiative we’re working to protect more critical ecosystems like this kelp forest in Chile's Cape Horn, safeguarding our oceans, and the planet, from further harm. #WorldEnvironmentDay",208184,358
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/61460163_340942149909376_5104521775259903708_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=0fff129d82a79d185c2782ebbc3736cc&oe=5E65AF71,"Photo by Michael Christopher Brown @michaelchristopherbrown | Tanzanian men young and old fish for silver cyprinid, a small freshwater fish known locally as Dagaa, near the village of Kazinga, located on Lake Tanganyika. Bordered by Tanzania, the Democratic Republic of the Congo, Burundi, and Zambia, the lake is the second oldest, largest, and deepest freshwater lake in the world. I traveled up and down the lake for the story ""Some of the World\'s Biggest Lakes Are Drying Up. Here\'s Why."" in the March 2018 issue of @natgeo magazine. #WorldEnvironmentDay",296046,598
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/62431667_144469083338862_6349692967853540918_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=7564104f0591d8e7da13872b8cbdcab6&oe=5E70C241,"Photo by Michaela Skovranova @mishkusk | On World Environment Day, I hope for all of us to be able to venture outside, take a breath of air, enjoy the sun's rays dancing in the sky or just below the surface of the sea, and marvel at the beautiful colors of this Earth, wherever in the world that may be. Our environment is intrinsically connected to the health of our bodies, our minds, and the health of all living creatures. Perhaps today, through immersing ourselves in the environment, we can enjoy and appreciate our shared experience of life. #WorldEnvironmentDay",340730,644
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/61472032_143651220124673_4001561992050078343_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=966cdea306da657e395a8531a7dcdcce&oe=5E4EEF2F,"Photo by Brian Skerry @brianskerry | A thresher shark in a gill net in Mexico’s Gulf of California (Sea of Cortez). Each year more than 100 million sharks are killed globally, often for their fins, used in shark fin soup. I made this picture over a decade ago, while working on a @natgeo story about commercial overfishing. Although I had made other photos of sharks being caught and processed, I wasn’t sure these images would resonate with readers. But when I swam along this gill net and framed the scene through my camera’s viewfinder, it struck me as a crucifixion, and I hoped the photo would create empathy for the plight of sharks. As predators, sharks play a vital role in keeping ocean ecosystems healthy. #WorldEnvironmentDay",531736,5254
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/61909363_1012887638900238_7946701004280386921_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=24bfc2de6cbb55f43efd3ff2c0b2c9e8&oe=5E54BECC,"Photo by Stephen Wilkes @stephenwilkes | It is World Environment Day, which celebrates our environment and its importance in our lives. It was first recognized in 1972 and has since grown on a global scale. I hold this subject in high regard, as much of my current work is meant to share the beauty and delicacy of animals and locations around the world. This image of mother and baby shows the gentle nature of elephants, and it saddens me to say that just last week Botswana lifted its elephant hunting ban, which up until now created a sanctuary for these threatened species. It is vital that our society works to protect animals such as elephants, before they disappear from the planet. To see more photos from my travels near and far, follow me @stephenwilkes.  #StephenWilkes #Elephants #Africa #WorldEnvironmentDay",826656,3791
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60962032_133393237847976_2918798956576421088_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=c9892f032fcbadc03a2376a3fb3ea0c5&oe=5E859FF4,"Photo by Michael Yamashita @yamashitaphoto | Once extensively logged, Jiuzhaigou is now China’s most popular national park. The reserve protects 278 square miles of what the UN Environment Programme calls “the most biologically diverse temperate forest in the world.” Five Colored Pond is one of 118 lakes in Jiuzhaigou. On this World Environment Day, I look forward to when the park is open once again, as it is still recovering from an earthquake a few years ago. #WorldEnvironmentDay #Jiuzhaigou #JiuzhaigouValley #JiuzhaiValley #Sichuan",754679,2071
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/62014535_144607900027962_3337471837669749939_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=d0bdf1e5aa45ad905669423ae88e49b3&oe=5E840730,"Photo by Joel Sartore @joelsartore | Hurry, before the lights go out... To save this lion, and so many other species, we have no time to lose. Think about what's driving them to extinction: climate change due to fossil fuel use, poaching, habitat loss.\nSo on this World Environment Day, it all starts with you. \nWill you drive less, and buy products made sustainably?\nLet's vote for candidates who care about the Earth, and tell all your friends to do the same. It is not too late, but we all must act now. #lions #africanlions #uganda #liontree #WorldEnvironmentDay",448091,1292
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/61281000_687932624996018_5339142251938206583_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=b0189b7eec2c0c784b0e73e00817848c&oe=5E70F1EE,"Photo by Beverly Joubert @beverlyjoubert | Gathered together like ants around a sugar bowl, family groups of zebras (plus a single springbok if you like to find the odd one out) congregate in the shallow water that has covered the Makgadikgadi salt pans in Botswana. Ancient wildlife paths to the vast Mkgadikgadi Pans were blocked by cattle fences in the 1960s, and a massive migration of zebras and wildebeest was lost. Recently, however, a fence was dropped, and despite the fact that no zebra alive would have previously walked this route, the migration was revived. Researchers believe that these important migratory routes are somehow genetically encoded and are working to discover the mechanisms behind it. But this does show us how much we don’t know, and how important historical migratory routes are. This World Environment Day it is certainly worthwhile assessing other fences and the impact (positive or negative) that they may be having. This is especially relevant now, as the Botswana government has announced that it will be closing numerous migratory routes in a bid to curb elephant movement. #WorldEnvironmentDay #makgadikgadi #zebramigration #ancientwildliferoutes #botswana",396429,1057
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60753464_170929883922833_649622173758415546_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=90cf861cd1221f96581486a14f2423ca&oe=5E508013,"Photo by William Albert Allard @williamalbertallard | Nevada, 1979. Hank Brackenberry was buckaroo boss for the IL ranch in northeast Nevada when I met him in 1979. The IL was one of the few ranches to still run a chuck wagon that moved with the buckaroos as they covered the vast high desert range gathering cattle. Hank was all of 21 years of age at that time. He had a wry sense of humor and, as with many of the young men, a taste for whiskey and the occasional night on the town, which might be Elko. I was on my own at this point, working just for myself, hoping to gather my best pictures and writing into a book which became ""Vanishing Breed, Photographs of the American West and the Cowboy,"" published by New York Graphics Books/Little Brown Co., in 1982.  The book was awarded the Best Western Art book by the National Cowboy Hall of Fame and Western Heritage Center, the first time the award was given to a photographer rather than a painter. It is the one award given to me over my career that I cherish the most.\nFor more images of the American West and other assignments spanning a five-decade career, follow me @williamalbertallard.\n#cowboys #nevada #elko #filmphotography",173599,686
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/62424892_618616741949018_5440620026177917989_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=d1fa26d860b97d56a1216eb75671a220&oe=5E4FA10D,"Photo by Anastasia Taylor-Lind @anastasiatl | Narine Hakobyan, 19, combs the hair of her two-year-old daughter, Angelina, at home in Kolatak village, Nagorno Karabakh, where she lives with her husband's family. Narine and her husband, Suren, received approximately €1,150 ($1,285) in wedding and baby payments as part of the de facto government's Birth Encouragement Program.",185077,1031
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60900671_435127837036824_5329088141843939553_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=5950891338b962a544f1570f8f180603&oe=5E85F1B4,Photo by Tasneem Alsultan @tasneemalsultan | Eid Mubarak! Never too old to get Eid money. #dammam #saudiarabia,195909,1423
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/61284557_458430221570903_5037777469407626398_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=ab37b51210350c361bfbab6e336997b5&oe=5E8409AD,"Photo by Joel Sartore @joelsartore | An adult whooping crane tends to a chick in a public exhibit area at the International Crane Foundation (@savingcranes) in Baraboo, Wisconsin. A beautiful enclosure in a marsh allows visitors to observe as the adults search for food to give the chick. Learn more about what it takes for this endangered species to survive by following me, @joelsartore. #whoopingcrane #bird #endangered #photoark",311905,911
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/62229316_305113827076582_6732504447167501422_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=72b030a45e7b67eb05cfc74690d80250&oe=5E4EE448,"Photo by Muhammed Muheisen @mmuheisen | A woman holds balloons while walking along a street in Amsterdam, Netherlands. For more photos and videos from different parts of the world, follow me @mmuheisen and @mmuheisenpublic #muhammedmuheisen #Amsterdam #netherlands",389527,850
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/61699656_2353494111360933_144542881430437243_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=6382a34fbeeb778c070ad55b6b601dc6&oe=5E81966E,"Photo by Jimmy Chin @jimmychin | Window shopping. Scouting big mountain lines for a shoot in British Columbia. For more images from mountain adventures around the world, follow @jimmychin.",262980,539
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/60739019_127456721790552_8131073818813302034_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=51a8e3a7364a60516a6b135c458ffeb2&oe=5E4DAAEF,"Photo by Babak Tafreshi @babaktafreshi | From Earth to the universe. Far from light pollution under star-filled sky, the rugged peaks of the Sierra Nevada mountains in California appear in this single-exposure closeup photograph of the Milky Way using a fast lens and a sensitive digital camera. We are looking to the tail of the celestial Scorpion marked by the two stars in the center. Explore more of The World at Night photography with me @babaktafreshi. #saveournightsky #astrophotography #milkyway #astronomy",653900,1742
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/72625018_476970262890615_8740506596305818953_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=bd4e30641912aa4456b74b7f37132a40&oe=5E4A4D12,"Photo by Michael Christopher Brown @michaelchristopherbrown | The Old City of Jerusalem is not only a holy place and home to several of the world’s religions and their followers, but also a good place to meet visitors from around the world. I love wandering the different quarters and pathways, chatting with various folks and photographing the terrain and diversity of life, all contained within a .9-square- kilometer walled area inside the modern city of Jerusalem. #jerusalem #old city",202668,553
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69952297_2595902387114868_7148813516052363857_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=8bfc151a036d76aa6b672a2d7df1c6a0&oe=5E6D69E2,"Photo by Paul Nicklen @paulnicklen | A baby fur seal conceals itself in a pot to avoid a stampede of adult fur seals on South Georgia Island, Antarctica. At first glance this moment might seem cute, but there is a both an irony and a dark history here: These pots were used to boil the fat off of elephant seals, a pinniped like this fur seal, in the early 20th century, only a hundred years ago. Elephant seals were hunted for their body fat, and fur seals were nearly wiped out for their fur. When the killing eventually stopped, fur seals rebounded to their historic numbers, and today elephant seal populations are also healthy and thriving. Follow me @PaulNicklen to find out how you can join a movement striving to create healthier, more abundant oceans. #TurningTheTide #ExtinctionEndsHere #History #Seals",533348,2125
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70627128_502649833918665_5714883223846308656_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=12dc000c6ae653b90ce4086e931b775b&oe=5E8B8496,"Photo by Ivan Kashinsky @ivankphoto | Young men hang out on the streets of Colchani, a small village of salt miners on the edge of the Salar de Uyuni, in Bolivia. The Salarde Uyuni is the world’s largest salt flat. This photo was part of book project in which Karla Gachet and I traveled from the Equator to the southern tip of South America.",160556,471
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/72478767_138004940822053_4085855532203304534_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=3427980a7a012f2195b5410cf5e21add&oe=5E67C85F,"Photo by Babak Tafreshi @babaktafreshi | While it was barely visible to the naked eye, a rare spectacle was revealed with a long exposure. The moon setting just behind Mount Whitney and the rugged peaks of the Sierra Nevada formed rays through wildfire smoke on this August 2016 night in California. At 14,505 feet (4,421 m), Whitney is the tallest mountain in the contiguous U.S. Follow me @babaktafreshi for the World at Night photography. #saveournightsky #twanight #sierranevada #mtwhitney",836922,2424
